onset	duration	frameidx	videotime	audiotime
0.025	0.042	1	0.040	3.509
0.066	0.042	2	0.080	3.542
0.108	0.050	3	0.120	3.584
0.158	0.150	4	0.160	3.634
0.308	0.050	5	0.200	0.150
0.358	0.050	6	0.240	0.200
0.408	0.025	7	0.280	0.250
0.433	0.050	8	0.320	0.275
0.483	0.050	9	0.360	0.325
0.533	0.025	10	0.400	0.375
0.558	0.050	11	0.440	0.400
0.608	0.025	12	0.480	0.450
0.633	0.050	13	0.520	0.475
0.683	0.050	14	0.560	0.525
0.733	0.025	15	0.600	0.575
0.758	0.050	16	0.640	0.970
0.808	0.025	17	0.680	1.020
0.833	0.050	18	0.720	1.045
0.883	0.050	19	0.760	1.095
0.933	0.025	20	0.800	1.145
0.958	0.050	21	0.840	1.170
1.008	0.025	22	0.880	1.220
1.033	0.050	23	0.920	1.245
1.083	0.050	24	0.960	1.263
1.133	0.025	25	1.000	1.313
1.158	0.050	26	1.040	1.338
1.208	0.025	27	1.080	1.388
1.233	0.050	28	1.120	1.413
1.283	0.050	29	1.160	1.463
1.333	0.025	30	1.200	1.513
1.358	0.050	31	1.240	1.538
1.408	0.025	32	1.280	1.556
1.433	0.050	33	1.320	1.581
1.483	0.050	34	1.360	1.631
1.533	0.025	35	1.400	1.681
1.558	0.050	36	1.440	1.706
1.608	0.025	37	1.480	1.756
1.633	0.050	38	1.520	1.781
1.683	0.050	39	1.560	1.831
1.733	0.025	40	1.600	1.882
1.758	0.050	41	1.640	1.908
1.808	0.025	42	1.680	1.957
1.833	0.050	43	1.720	1.983
1.883	0.050	44	1.760	2.032
1.933	0.025	45	1.800	2.082
1.958	0.050	46	1.840	2.108
2.008	0.025	47	1.880	2.158
2.033	0.050	48	1.920	2.183
2.083	0.050	49	1.960	2.233
2.133	0.025	50	2.000	2.283
2.159	0.050	51	2.040	2.308
2.209	0.025	52	2.080	2.358
2.234	0.050	53	2.120	2.383
2.284	0.050	54	2.160	2.433
2.334	0.025	55	2.200	2.626
2.359	0.050	56	2.240	2.651
2.409	0.025	57	2.280	2.701
2.434	0.050	58	2.320	2.726
2.484	0.050	59	2.360	2.776
2.534	0.025	60	2.400	2.826
2.559	0.050	61	2.440	2.851
2.609	0.025	62	2.480	2.901
2.634	0.050	63	2.520	2.894
2.684	0.050	64	2.560	2.944
2.734	0.025	65	2.600	2.994
2.759	0.050	66	2.640	3.019
2.809	0.025	67	2.680	3.069
2.834	0.050	68	2.720	3.094
2.884	0.050	69	2.760	3.144
2.934	0.025	70	2.800	3.164
2.959	0.050	71	2.840	3.189
3.009	0.025	72	2.880	3.239
3.034	0.050	73	2.920	3.264
3.084	0.050	74	2.960	3.314
3.134	0.025	75	3.000	3.364
3.159	0.050	76	3.040	3.389
3.209	0.025	77	3.080	3.439
3.234	0.050	78	3.120	3.464
3.284	0.050	79	3.160	3.433
3.334	0.025	80	3.200	3.483
3.359	0.050	81	3.240	3.508
3.409	0.025	82	3.280	3.558
3.434	0.050	83	3.320	3.583
3.484	0.050	84	3.360	3.633
3.534	0.025	85	3.400	3.683
3.559	0.050	86	3.440	3.708
3.609	0.025	87	3.480	3.758
3.634	0.050	88	3.520	3.783
3.684	0.050	89	3.560	3.833
3.734	0.025	90	3.600	3.883
3.759	0.050	91	3.640	3.908
3.809	0.025	92	3.680	3.958
3.834	0.050	93	3.720	3.983
3.884	0.050	94	3.760	4.056
3.934	0.025	95	3.800	4.106
3.959	0.050	96	3.840	4.131
4.009	0.025	97	3.880	4.181
4.034	0.050	98	3.920	4.206
4.084	0.050	99	3.960	4.256
4.134	0.025	100	4.000	4.306
4.159	0.050	101	4.040	4.331
4.209	0.025	102	4.080	4.349
4.234	0.050	103	4.120	4.374
4.284	0.050	104	4.160	4.424
4.334	0.025	105	4.200	4.474
4.359	0.050	106	4.240	4.499
4.409	0.025	107	4.280	4.549
4.434	0.050	108	4.320	4.574
4.484	0.050	109	4.360	4.624
4.534	0.025	110	4.400	4.842
4.559	0.050	111	4.440	4.867
4.609	0.025	112	4.480	4.917
4.634	0.050	113	4.520	4.942
4.684	0.050	114	4.560	4.992
4.734	0.025	115	4.600	5.042
4.759	0.050	116	4.640	5.067
4.809	0.025	117	4.680	4.958
4.834	0.050	118	4.720	4.983
4.884	0.050	119	4.760	5.033
4.934	0.025	120	4.800	5.083
4.959	0.050	121	4.840	5.108
5.009	0.025	122	4.880	5.158
5.034	0.050	123	4.920	5.183
5.084	0.050	124	4.960	5.233
5.134	0.025	125	5.000	5.283
5.159	0.050	126	5.040	5.308
5.209	0.025	127	5.080	5.358
5.234	0.050	128	5.120	5.383
5.284	0.050	129	5.160	5.433
5.334	0.025	130	5.200	5.483
5.359	0.050	131	5.240	5.508
5.409	0.025	132	5.280	5.558
5.434	0.050	133	5.320	5.766
5.484	0.050	134	5.360	5.816
5.534	0.025	135	5.400	5.866
5.559	0.050	136	5.440	5.891
5.609	0.025	137	5.480	5.941
5.634	0.050	138	5.520	5.966
5.684	0.050	139	5.560	6.016
5.734	0.025	140	5.600	6.004
5.759	0.050	141	5.640	6.029
5.809	0.025	142	5.680	6.079
5.834	0.050	143	5.720	6.104
5.884	0.050	144	5.760	6.154
5.934	0.025	145	5.800	6.204
5.959	0.050	146	5.840	6.229
6.009	0.025	147	5.880	6.279
6.034	0.050	148	5.920	6.304
6.084	0.050	149	5.960	6.272
6.134	0.025	150	6.000	6.322
6.159	0.050	151	6.040	6.347
6.209	0.025	152	6.080	6.397
6.234	0.050	153	6.120	6.422
6.284	0.050	154	6.160	6.472
6.334	0.025	155	6.200	6.522
6.359	0.050	156	6.240	6.547
6.409	0.025	157	6.280	6.558
6.434	0.050	158	6.320	6.583
6.484	0.050	159	6.360	6.633
6.534	0.025	160	6.400	6.683
6.559	0.050	161	6.440	6.708
6.609	0.025	162	6.480	6.758
6.634	0.050	163	6.520	6.783
6.684	0.050	164	6.560	6.833
6.734	0.025	165	6.600	6.883
6.759	0.050	166	6.640	6.909
6.809	0.025	167	6.680	6.958
6.834	0.050	168	6.720	6.984
6.884	0.050	169	6.760	7.033
6.934	0.025	170	6.800	7.084
6.959	0.050	171	6.840	7.109
7.009	0.025	172	6.880	7.141
7.034	0.050	173	6.920	7.166
7.085	0.050	174	6.960	7.216
7.135	0.025	175	7.000	7.266
7.160	0.050	176	7.040	7.291
7.210	0.025	177	7.080	7.341
7.235	0.050	178	7.120	7.367
7.285	0.050	179	7.160	7.416
7.335	0.025	180	7.200	7.515
7.360	0.050	181	7.240	7.540
7.410	0.025	182	7.280	7.590
7.435	0.050	183	7.320	7.615
7.485	0.050	184	7.360	7.665
7.535	0.025	185	7.400	7.715
7.560	0.050	186	7.440	7.740
7.610	0.025	187	7.480	7.790
7.635	0.050	188	7.520	7.823
