onset	duration	frameidx	videotime	audiotime
0.025	0.042	1	0.040	9.977
0.067	0.042	2	0.080	10.010
0.108	0.050	3	0.120	10.052
0.158	0.150	4	0.160	10.102
0.308	0.050	5	0.200	0.150
0.358	0.050	6	0.240	0.200
0.408	0.025	7	0.280	0.250
0.433	0.050	8	0.320	0.275
0.483	0.050	9	0.360	0.325
0.533	0.025	10	0.400	0.375
0.558	0.050	11	0.440	0.400
0.608	0.025	12	0.480	0.450
0.633	0.050	13	0.520	0.475
0.683	0.050	14	0.560	0.525
0.733	0.025	15	0.600	0.924
0.758	0.050	16	0.640	0.949
0.808	0.025	17	0.680	0.999
0.833	0.050	18	0.720	1.024
0.883	0.050	19	0.760	1.074
0.933	0.025	20	0.800	1.124
0.958	0.050	21	0.840	1.149
1.008	0.025	22	0.880	1.199
1.033	0.050	23	0.920	1.224
1.083	0.050	24	0.960	1.282
1.133	0.025	25	1.000	1.332
1.158	0.050	26	1.040	1.357
1.208	0.025	27	1.080	1.407
1.233	0.050	28	1.120	1.432
1.283	0.050	29	1.160	1.482
1.334	0.025	30	1.200	1.532
1.359	0.050	31	1.240	1.525
1.408	0.025	32	1.280	1.575
1.433	0.050	33	1.320	1.600
1.484	0.050	34	1.360	1.650
1.533	0.025	35	1.400	1.700
1.558	0.050	36	1.440	1.725
1.609	0.025	37	1.480	1.775
1.633	0.050	38	1.520	1.800
1.683	0.050	39	1.560	1.851
1.734	0.025	40	1.600	1.901
1.758	0.050	41	1.640	1.926
1.808	0.025	42	1.680	1.976
1.834	0.050	43	1.720	2.001
1.884	0.050	44	1.760	2.051
1.934	0.025	45	1.800	2.101
1.959	0.050	46	1.840	2.126
2.009	0.025	47	1.880	2.176
2.034	0.050	48	1.920	2.201
2.084	0.050	49	1.960	2.251
2.134	0.025	50	2.000	2.301
2.159	0.050	51	2.040	2.326
2.209	0.025	52	2.080	2.376
2.234	0.050	53	2.120	2.401
2.284	0.050	54	2.160	2.451
2.334	0.025	55	2.200	2.484
2.359	0.050	56	2.240	2.509
2.409	0.025	57	2.280	2.559
2.434	0.050	58	2.320	2.584
2.484	0.050	59	2.360	2.634
2.534	0.025	60	2.400	2.684
2.559	0.050	61	2.440	2.709
2.609	0.025	62	2.480	2.887
2.634	0.050	63	2.520	2.913
2.684	0.050	64	2.560	2.962
2.734	0.025	65	2.600	3.013
2.759	0.050	66	2.640	3.038
2.809	0.025	67	2.680	3.088
2.834	0.050	68	2.720	3.113
2.884	0.050	69	2.760	3.163
2.934	0.025	70	2.800	3.183
2.959	0.050	71	2.840	3.208
3.009	0.025	72	2.880	3.258
3.034	0.050	73	2.920	3.283
3.084	0.050	74	2.960	3.333
3.134	0.025	75	3.000	3.383
3.159	0.050	76	3.040	3.408
3.209	0.025	77	3.080	3.458
3.234	0.050	78	3.120	3.402
3.284	0.050	79	3.160	3.452
