onset	duration	frameidx	videotime	audiotime	lasttrigger
0.033	0.032	1	0.040	0.000	0.000
0.065	0.018	2	0.080	0.000	0.000
0.083	0.049	3	0.120	0.000	0.000
0.131	0.035	4	0.160	0.000	0.000
0.166	0.050	5	0.200	0.000	0.000
0.216	0.033	6	0.240	0.000	0.000
0.249	0.034	7	0.280	0.000	0.000
0.283	0.050	8	0.320	0.000	0.000
0.333	0.033	9	0.360	0.000	0.000
0.366	0.050	10	0.400	0.000	0.000
0.416	0.033	11	0.440	0.000	0.000
0.449	0.033	12	0.480	0.000	0.000
0.483	0.050	13	0.520	0.000	0.000
0.533	0.033	14	0.560	0.000	0.000
0.566	0.050	15	0.600	0.000	0.000
0.616	0.033	16	0.640	0.000	0.000
0.649	0.033	17	0.680	0.000	0.000
0.683	0.050	18	0.720	0.000	0.000
0.733	0.033	19	0.760	1.030	0.000
0.766	0.050	20	0.800	1.064	0.000
0.816	0.033	21	0.840	1.114	0.000
0.849	0.033	22	0.880	1.147	0.000
0.883	0.050	23	0.920	1.180	0.000
0.933	0.034	24	0.960	1.230	0.000
0.966	0.050	25	1.000	1.264	0.000
1.016	0.033	26	1.040	1.361	0.000
1.049	0.033	27	1.080	1.395	0.000
1.083	0.050	28	1.120	1.428	0.000
1.132	0.033	29	1.160	1.478	0.000
1.166	0.050	30	1.200	1.512	0.000
1.216	0.033	31	1.240	1.561	0.000
1.249	0.033	32	1.280	1.595	0.000
1.283	0.050	33	1.320	1.628	0.000
1.333	0.033	34	1.360	1.565	0.000
1.366	0.050	35	1.400	1.599	0.000
1.416	0.033	36	1.440	1.649	0.000
1.449	0.033	37	1.480	1.683	0.000
1.482	0.050	38	1.520	1.716	0.000
1.532	0.033	39	1.560	1.766	0.000
1.566	0.050	40	1.600	1.799	0.000
1.616	0.033	41	1.640	1.849	0.000
1.649	0.033	42	1.680	1.891	0.000
1.682	0.050	43	1.720	1.924	0.000
1.732	0.033	44	1.760	1.974	0.000
1.765	0.050	45	1.800	2.007	0.000
1.815	0.034	46	1.840	2.057	0.000
1.849	0.033	47	1.880	2.090	0.000
1.882	0.050	48	1.920	2.124	0.000
1.933	0.033	49	1.960	2.174	0.000
1.966	0.050	50	2.000	2.160	1.999
2.016	0.033	51	2.040	2.211	1.999
2.049	0.033	52	2.080	2.244	1.999
2.082	0.050	53	2.120	2.277	1.999
2.132	0.033	54	2.160	2.327	1.999
2.166	0.050	55	2.200	2.360	1.999
2.216	0.032	56	2.240	2.410	1.999
2.248	0.034	57	2.280	2.444	1.999
2.282	0.050	58	2.320	2.525	1.999
2.332	0.033	59	2.360	2.575	1.999
2.365	0.050	60	2.400	2.608	1.999
2.416	0.033	61	2.440	2.658	1.999
2.449	0.033	62	2.480	2.691	1.999
2.482	0.050	63	2.520	2.725	1.999
2.532	0.032	64	2.560	2.775	1.999
2.564	0.052	65	2.600	2.808	1.999
2.615	0.033	66	2.640	2.810	1.999
2.649	0.033	67	2.680	2.844	1.999
2.682	0.050	68	2.720	2.877	1.999
2.732	0.033	69	2.760	2.927	1.999
2.765	0.050	70	2.800	2.960	1.999
2.815	0.033	71	2.840	3.010	1.999
2.849	0.033	72	2.880	3.043	1.999
2.882	0.050	73	2.920	3.077	1.999
2.932	0.033	74	2.960	3.175	1.999
2.965	0.050	75	3.000	3.208	1.999
3.015	0.033	76	3.040	3.258	1.999
3.049	0.033	77	3.080	3.291	1.999
3.082	0.050	78	3.120	3.325	1.999
3.132	0.033	79	3.160	3.375	1.999
3.165	0.050	80	3.200	3.408	1.999
3.215	0.033	81	3.240	3.577	1.999
3.248	0.033	82	3.280	3.610	1.999
3.282	0.050	83	3.320	3.643	1.999
3.332	0.034	84	3.360	3.693	1.999
3.365	0.050	85	3.400	3.727	1.999
3.415	0.033	86	3.440	3.777	1.999
3.449	0.033	87	3.480	3.810	1.999
3.482	0.050	88	3.520	3.843	1.999
3.532	0.033	89	3.560	3.781	1.999
3.565	0.050	90	3.600	3.815	1.999
3.615	0.033	91	3.640	3.865	1.999
3.648	0.033	92	3.680	3.898	1.999
3.682	0.050	93	3.720	3.931	1.999
3.732	0.033	94	3.760	3.981	1.999
3.765	0.049	95	3.800	4.015	1.999
3.814	0.034	96	3.840	4.065	1.999
3.849	0.033	97	3.880	4.226	1.999
3.882	0.050	98	3.920	4.259	1.999
3.932	0.034	99	3.960	4.309	1.999
3.965	0.050	100	4.000	4.343	3.999
4.015	0.033	101	4.040	4.393	3.999
4.048	0.033	102	4.080	4.426	3.999
4.082	0.050	103	4.120	4.459	3.999
4.131	0.034	104	4.160	4.509	3.999
4.165	0.050	105	4.200	4.335	3.999
4.215	0.033	106	4.240	4.385	3.999
4.248	0.033	107	4.280	4.419	3.999
4.282	0.050	108	4.320	4.452	3.999
4.332	0.033	109	4.360	4.502	3.999
4.365	0.050	110	4.400	4.535	3.999
4.415	0.033	111	4.440	4.586	3.999
4.448	0.050	112	4.480	4.666	3.999
4.498	0.034	113	4.520	4.717	3.999
4.532	0.033	114	4.560	4.750	3.999
4.565	0.050	115	4.600	4.783	3.999
4.615	0.033	116	4.640	4.833	3.999
4.648	0.033	117	4.680	4.867	3.999
4.681	0.050	118	4.720	4.900	3.999
4.731	0.033	119	4.760	4.950	3.999
4.765	0.050	120	4.800	4.934	3.999
4.815	0.033	121	4.840	4.985	3.999
4.848	0.034	122	4.880	5.019	3.999
4.881	0.050	123	4.920	5.052	3.999
4.931	0.033	124	4.960	5.102	3.999
4.965	0.050	125	5.000	5.135	3.999
5.015	0.033	126	5.040	5.185	3.999
5.048	0.033	127	5.080	5.219	3.999
5.081	0.050	128	5.120	5.300	3.999
5.131	0.033	129	5.160	5.350	3.999
5.165	0.050	130	5.200	5.383	3.999
5.215	0.033	131	5.240	5.433	3.999
5.248	0.033	132	5.280	5.467	3.999
5.281	0.050	133	5.320	5.500	3.999
5.331	0.033	134	5.360	5.550	3.999
5.364	0.050	135	5.400	5.583	3.999
5.415	0.033	136	5.440	5.592	3.999
5.448	0.050	137	5.480	5.626	3.999
5.498	0.033	138	5.520	5.676	3.999
5.531	0.033	139	5.560	5.709	3.999
5.565	0.050	140	5.600	5.742	3.999
5.615	0.033	141	5.640	5.792	3.999
5.648	0.050	142	5.680	5.826	3.999
5.698	0.034	143	5.720	5.922	3.999
5.731	0.033	144	5.760	5.957	3.999
5.764	0.050	145	5.800	5.990	3.999
5.814	0.034	146	5.840	6.040	3.999
5.848	0.050	147	5.880	6.073	3.999
5.898	0.033	148	5.920	6.123	3.999
5.931	0.033	149	5.960	6.156	3.999
5.964	0.050	150	6.000	6.190	5.997
6.014	0.033	151	6.040	6.287	5.997
6.048	0.050	152	6.080	6.321	5.997
6.098	0.033	153	6.120	6.371	5.997
